,age,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn,year,month
11038,18,212822,0.03,0.02,4251023045,5137,Yes,PhD or equivalent,Male,Yes,Married,99,\N,3,7,16,Non-technology Related Job,270,NM,290,140,No,No,0.54,916,916,0,2015,1
11039,18,212822,0.03,0.02,4251023045,5137,Yes,PhD or equivalent,Male,Yes,Married,99,\N,3,7,16,Non-technology Related Job,270,NM,290,140,No,No,0.54,4874,812,0,2015,2
11040,34,210851,0.05,0.0,4251059631,5138,Yes,High School or below,Male,Yes,Single,107,\N,1,4,56,Technology Related Job,130,WV,293,0,No,No,0.75,1403,701,0,2015,1
11041,34,210851,0.05,0.0,4251059631,5138,Yes,High School or below,Male,Yes,Single,107,\N,1,4,56,Technology Related Job,130,WV,293,0,No,No,0.75,3148,524,0,2015,2
11042,36,15808,0.01,0.0,4251085037,5139,Yes,High School or below,Male,Yes,Married,77,\N,2,6,25,Technology Related Job,306,SD,393,35,No,No,0.28,3380,845,0,2015,1
11043,36,15808,0.01,0.0,4251085037,5139,Yes,High School or below,Male,Yes,Married,77,\N,2,6,25,Technology Related Job,306,SD,393,35,No,No,0.28,8660,866,0,2015,2
11044,66,126708,0.07,0.0,4251024011,5140,Yes,High School or below,Female,Yes,Married,15,\N,3,4,44,Non-technology Related Job,479,TN,90,50,No,No,0.74,4245,849,0,2015,1
11045,66,126708,0.07,0.0,4251024011,5140,Yes,High School or below,Female,Yes,Married,15,\N,3,4,44,Non-technology Related Job,479,TN,90,50,No,No,0.74,4004,572,0,2015,2
11046,14,124737,0.01,0.02,4251025886,5141,Yes,High School or below,Female,No,Single,23,\N,2,2,84,Technology Related Job,339,FL,93,160,No,No,0.95,1217,608,0,2015,1
11047,14,124737,0.01,0.02,4251025886,5141,Yes,High School or below,Female,No,Single,23,\N,2,2,84,Technology Related Job,339,FL,93,160,No,No,0.95,1540,770,0,2015,2
11048,45,235638,0.07,0.02,4251030987,5142,Yes,Bachelor or equivalent,Male,Yes,Single,81,\N,3,7,3,Non-technology Related Job,11,HI,290,175,No,No,0.41,1981,330,0,2015,1
11049,45,235638,0.07,0.02,4251030987,5142,Yes,Bachelor or equivalent,Male,Yes,Single,81,\N,3,7,3,Non-technology Related Job,11,HI,290,175,No,No,0.41,3949,987,0,2015,2
11050,45,235638,0.07,0.02,4251030987,5142,Yes,Bachelor or equivalent,Male,Yes,Single,81,\N,3,7,3,Non-technology Related Job,11,HI,290,175,No,No,0.41,27,27,0,2015,3
11051,61,233667,0.02,0.0,4251031177,5143,Yes,Bachelor or equivalent,Female,Yes,Married,88,\N,2,5,43,Technology Related Job,371,NV,293,35,No,Yes,0.62,2390,796,0,2015,1
11052,61,233667,0.02,0.0,4251031177,5143,Yes,Bachelor or equivalent,Female,Yes,Married,88,\N,2,5,43,Technology Related Job,371,NV,293,35,No,Yes,0.62,4063,507,0,2015,2
11053,23,94567,0.0,0.0,4251027704,5144,Yes,Bachelor or equivalent,Male,Yes,Single,26,\N,3,2,62,Non-technology Related Job,44,NJ,490,50,No,No,0.07,2730,546,0,2015,1
11054,23,94567,0.0,0.0,4251027704,5144,Yes,Bachelor or equivalent,Male,Yes,Single,26,\N,3,2,62,Non-technology Related Job,44,NJ,490,50,No,No,0.07,4050,1012,0,2015,2
11055,39,92596,0.02,0.02,4251044760,5145,Yes,PhD or equivalent,Male,Yes,Married,34,\N,1,0,2,Technology Related Job,404,WA,494,160,No,No,0.28,3413,853,0,2015,1
11056,39,92596,0.02,0.02,4251044760,5145,Yes,PhD or equivalent,Male,Yes,Married,34,\N,1,0,2,Technology Related Job,404,WA,494,160,No,No,0.28,1435,478,0,2015,2
11057,39,92596,0.02,0.02,4251044760,5145,Yes,PhD or equivalent,Male,Yes,Married,34,\N,1,0,2,Technology Related Job,404,WA,494,160,No,No,0.28,397,397,0,2015,3
11058,69,203497,0.0,0.02,4251081139,5146,Yes,High School or below,Female,No,Married,91,\N,3,5,21,Non-technology Related Job,76,WV,190,175,No,No,0.74,6969,774,0,2015,1
11059,69,203497,0.0,0.02,4251081139,5146,Yes,High School or below,Female,No,Married,91,\N,3,5,21,Non-technology Related Job,76,WV,190,175,No,No,0.74,6204,620,0,2015,2
11060,17,201525,0.02,0.0,4251023278,5147,Yes,High School or below,Female,No,Single,99,\N,1,3,61,Technology Related Job,436,IA,194,35,No,No,0.95,1467,366,0,2015,1
11061,17,201525,0.02,0.0,4251023278,5147,Yes,High School or below,Female,No,Single,99,\N,1,3,61,Technology Related Job,436,IA,194,35,No,No,0.95,2863,572,0,2015,2
11062,17,201525,0.02,0.0,4251023278,5147,Yes,High School or below,Female,No,Single,99,\N,1,3,61,Technology Related Job,436,IA,194,35,No,No,0.95,1016,1016,0,2015,3
11063,47,62426,0.0,0.0,4251074562,5148,Yes,High School or below,Male,Yes,Single,37,\N,2,0,80,Non-technology Related Job,109,KY,391,50,No,No,0.41,4993,713,0,2015,1
11064,47,62426,0.0,0.0,4251074562,5148,Yes,High School or below,Male,Yes,Single,37,\N,2,0,80,Non-technology Related Job,109,KY,391,50,No,No,0.41,3420,684,0,2015,2
11065,63,60455,0.02,0.01,4251085477,5149,Yes,High School or below,Female,Yes,Single,44,\N,1,6,20,Technology Related Job,469,ND,394,160,No,No,0.62,4426,737,0,2015,1
11066,63,60455,0.02,0.01,4251085477,5149,Yes,High School or below,Female,Yes,Single,44,\N,1,6,20,Technology Related Job,469,ND,394,160,No,No,0.62,1662,831,0,2015,2
11067,26,171355,0.01,0.02,4251046659,5150,Yes,High School or below,Male,Yes,Single,102,\N,2,3,39,Non-technology Related Job,141,OK,91,175,No,No,0.07,3774,943,1,2015,1
11068,26,171355,0.01,0.02,4251046659,5150,Yes,High School or below,Male,Yes,Single,102,\N,2,3,39,Non-technology Related Job,141,OK,91,175,No,No,0.07,4427,737,1,2015,2
11069,26,171355,0.01,0.02,4251046659,5150,Yes,High School or below,Male,Yes,Single,102,\N,2,3,39,Non-technology Related Job,141,OK,91,175,No,No,0.07,897,897,1,2015,3
11070,42,169384,0.03,0.03,4251048042,5151,Yes,Bachelor or equivalent,Male,Yes,Married,110,\N,1,1,79,Technology Related Job,2,AZ,94,35,No,No,0.29,4527,565,0,2015,1
11071,42,169384,0.03,0.03,4251048042,5151,Yes,Bachelor or equivalent,Male,Yes,Married,110,\N,1,1,79,Technology Related Job,2,AZ,94,35,No,No,0.29,7113,592,0,2015,2
11072,72,30285,0.01,0.0,4251022032,5152,Yes,Bachelor or equivalent,Female,Yes,Married,48,\N,2,7,98,Non-technology Related Job,174,AR,291,50,No,No,0.74,7189,898,0,2015,1
11073,72,30285,0.01,0.0,4251022032,5152,Yes,Bachelor or equivalent,Female,Yes,Married,48,\N,2,7,98,Non-technology Related Job,174,AR,291,50,No,No,0.74,2825,706,0,2015,2
11074,20,28314,0.03,0.01,4251023213,5153,Yes,Master or equivalent,Female,Yes,Single,55,\N,0,4,38,Technology Related Job,34,MA,295,160,No,No,0.95,2578,644,0,2015,1
11075,20,28314,0.03,0.01,4251023213,5153,Yes,Master or equivalent,Female,Yes,Single,55,\N,0,4,38,Technology Related Job,34,MA,295,160,No,No,0.95,1732,433,0,2015,2
11076,50,139214,0.01,0.02,4251025517,5154,Yes,PhD or equivalent,Male,Yes,Married,113,\N,2,2,56,Non-technology Related Job,207,MN,492,175,No,No,0.41,1695,339,0,2015,1
11077,50,139214,0.01,0.02,4251025517,5154,Yes,PhD or equivalent,Male,Yes,Married,113,\N,2,2,56,Non-technology Related Job,207,MN,492,175,No,No,0.41,4242,707,0,2015,2
11078,66,137243,0.03,0.03,4251065336,5155,Yes,High School or below,Female,No,Single,0,\N,0,7,97,Technology Related Job,67,SC,495,35,No,No,0.62,5885,980,0,2015,1
11079,66,137243,0.03,0.03,4251065336,5155,Yes,High School or below,Female,No,Single,0,\N,0,7,97,Technology Related Job,67,SC,495,35,No,No,0.62,2195,548,0,2015,2
11080,66,137243,0.03,0.03,4251065336,5155,Yes,High School or below,Female,No,Single,0,\N,0,7,97,Technology Related Job,67,SC,495,35,No,No,0.62,42,42,0,2015,3
11081,29,248143,0.01,0.0,4251096210,5156,Yes,High School or below,Male,Yes,Single,58,\N,1,5,15,Non-technology Related Job,239,TN,192,50,No,Yes,0.08,6493,1082,0,2015,1
11082,29,248143,0.01,0.0,4251096210,5156,Yes,High School or below,Male,Yes,Single,58,\N,1,5,15,Non-technology Related Job,239,TN,192,50,No,Yes,0.08,4612,1153,0,2015,2
11083,44,246172,0.03,0.01,4251033208,5157,Yes,High School or below,Male,Yes,Married,66,\N,0,2,56,Technology Related Job,99,FL,195,160,No,No,0.29,3111,777,0,2015,1
11084,44,246172,0.03,0.01,4251033208,5157,Yes,High School or below,Male,Yes,Married,66,\N,0,2,56,Technology Related Job,99,FL,195,160,No,No,0.29,8048,670,0,2015,2
11085,75,107073,0.02,0.02,4251066549,5158,Yes,High School or below,Female,Yes,Married,4,\N,1,0,74,Non-technology Related Job,272,GA,392,175,Yes,No,0.74,5316,664,0,2015,1
11086,75,107073,0.02,0.02,4251066549,5158,Yes,High School or below,Female,Yes,Married,4,\N,1,0,74,Non-technology Related Job,272,GA,392,175,Yes,No,0.74,986,986,0,2015,2
11087,23,105102,0.04,0.03,4251086638,5159,Yes,Bachelor or equivalent,Male,Yes,Married,11,\N,0,5,15,Technology Related Job,132,NE,396,35,No,No,0.95,3417,683,0,2015,1
11088,23,105102,0.04,0.03,4251086638,5159,Yes,Bachelor or equivalent,Male,Yes,Married,11,\N,0,5,15,Technology Related Job,132,NE,396,35,No,No,0.95,37,37,0,2015,2
11089,53,216002,0.02,0.0,4251050665,5160,Yes,Bachelor or equivalent,Female,No,Married,69,\N,1,3,33,Non-technology Related Job,304,NH,93,50,No,No,0.41,3626,906,0,2015,1
11090,53,216002,0.02,0.0,4251050665,5160,Yes,Bachelor or equivalent,Female,No,Married,69,\N,1,3,33,Non-technology Related Job,304,NH,93,50,No,No,0.41,2959,493,0,2015,2
11091,69,214031,0.04,0.01,4251056459,5161,Yes,Master or equivalent,Female,No,Single,77,\N,3,0,74,Technology Related Job,164,VA,96,160,No,No,0.62,3768,628,0,2015,1
11092,69,214031,0.04,0.01,4251056459,5161,Yes,Master or equivalent,Female,No,Single,77,\N,3,0,74,Technology Related Job,164,VA,96,160,No,No,0.62,4427,885,0,2015,2
11093,31,74931,0.02,0.02,4251069587,5162,Yes,Master or equivalent,Male,Yes,Single,15,\N,0,6,92,Non-technology Related Job,337,WV,293,175,No,No,0.08,5283,660,0,2015,1
11094,31,74931,0.02,0.02,4251069587,5162,Yes,Master or equivalent,Male,Yes,Single,15,\N,0,6,92,Non-technology Related Job,337,WV,293,175,No,No,0.08,679,679,0,2015,2
11095,31,74931,0.02,0.02,4251069587,5162,Yes,Master or equivalent,Male,Yes,Single,15,\N,0,6,92,Non-technology Related Job,337,WV,293,175,No,No,0.08,835,835,0,2015,3
11096,47,72960,0.04,0.03,4251052367,5163,No,High School or below,Male,Yes,Married,22,\N,3,3,33,Non-technology Related Job,197,IA,296,35,No,No,0.29,6221,888,0,2015,1
11097,47,72960,0.04,0.03,4251052367,5163,No,High School or below,Male,Yes,Married,22,\N,3,3,33,Non-technology Related Job,197,IA,296,35,No,No,0.29,3479,1159,0,2015,2
11098,78,183861,0.02,0.0,4251047058,5164,Yes,High School or below,Female,Yes,Single,80,\N,0,1,51,Non-technology Related Job,369,KS,493,50,No,No,0.74,2399,479,0,2015,1
11099,78,183861,0.02,0.0,4251047058,5164,Yes,High School or below,Female,Yes,Single,80,\N,0,1,51,Non-technology Related Job,369,KS,493,50,No,No,0.74,1797,599,0,2015,2
11100,25,181890,0.04,0.01,4251049826,5165,Yes,High School or below,Male,Yes,Married,87,\N,3,6,92,Non-technology Related Job,229,NC,497,160,No,Yes,0.96,7341,734,0,2015,1
11101,25,181890,0.04,0.01,4251049826,5165,Yes,High School or below,Male,Yes,Married,87,\N,3,6,92,Non-technology Related Job,229,NC,497,160,No,Yes,0.96,2008,502,0,2015,2
11102,56,42790,0.03,0.02,4251027329,5166,Yes,High School or below,Female,No,Married,25,\N,0,4,10,Non-technology Related Job,402,OH,194,175,No,No,0.41,4019,1004,0,2015,1
11103,56,42790,0.03,0.02,4251027329,5166,Yes,High School or below,Female,No,Married,25,\N,0,4,10,Non-technology Related Job,402,OH,194,175,No,No,0.41,4795,599,0,2015,2
11104,56,42790,0.03,0.02,4251027329,5166,Yes,High School or below,Female,No,Married,25,\N,0,4,10,Non-technology Related Job,402,OH,194,175,No,No,0.41,439,439,0,2015,3
11105,72,40819,0.05,0.03,4251025877,5167,Yes,Bachelor or equivalent,Female,Yes,Single,33,\N,2,1,50,Non-technology Related Job,262,AK,197,35,No,No,0.62,3173,453,0,2015,1
11106,72,40819,0.05,0.03,4251025877,5167,Yes,Bachelor or equivalent,Female,Yes,Single,33,\N,2,1,50,Non-technology Related Job,262,AK,197,35,No,No,0.62,3008,601,0,2015,2
11107,72,40819,0.05,0.03,4251025877,5167,Yes,Bachelor or equivalent,Female,Yes,Single,33,\N,2,1,50,Non-technology Related Job,262,AK,197,35,No,No,0.62,1366,1366,0,2015,3
11108,34,151720,0.03,0.0,4251013204,5168,Yes,Bachelor or equivalent,Male,Yes,Single,91,\N,0,7,69,Non-technology Related Job,434,AR,394,50,No,No,0.08,5838,834,0,2015,1
11109,34,151720,0.03,0.0,4251013204,5168,Yes,Bachelor or equivalent,Male,Yes,Single,91,\N,0,7,69,Non-technology Related Job,434,AR,394,50,No,No,0.08,3527,587,0,2015,2
11110,50,149749,0.05,0.01,4251041597,5169,Yes,Master or equivalent,Male,Yes,Single,98,\N,2,5,9,Non-technology Related Job,295,MA,397,160,No,No,0.29,7535,753,0,2015,1
11111,50,149749,0.05,0.01,4251041597,5169,Yes,Master or equivalent,Male,Yes,Single,98,\N,2,5,9,Non-technology Related Job,295,MA,397,160,No,No,0.29,6636,663,0,2015,2
11112,12,10649,0.03,0.02,4251079912,5170,Yes,Master or equivalent,Female,Yes,Single,36,\N,3,2,28,Non-technology Related Job,467,MI,94,175,No,No,0.75,4209,701,0,2015,1
11113,12,10649,0.03,0.02,4251079912,5170,Yes,Master or equivalent,Female,Yes,Single,36,\N,3,2,28,Non-technology Related Job,467,MI,94,175,No,No,0.75,4287,612,0,2015,2
11114,28,8678,0.05,0.03,4251056873,5171,Yes,High School or below,Male,Yes,Married,44,\N,2,0,68,Non-technology Related Job,327,RI,97,35,No,No,0.96,4853,693,0,2015,1
11115,28,8678,0.05,0.03,4251056873,5171,Yes,High School or below,Male,Yes,Married,44,\N,2,0,68,Non-technology Related Job,327,RI,97,35,No,No,0.96,2542,847,0,2015,2
11116,28,8678,0.05,0.03,4251056873,5171,Yes,High School or below,Male,Yes,Married,44,\N,2,0,68,Non-technology Related Job,327,RI,97,35,No,No,0.96,649,649,0,2015,3
11117,59,119578,0.03,0.0,4251035873,5172,Yes,High School or below,Female,Yes,Married,101,\N,3,5,87,Non-technology Related Job,0,SD,294,50,No,No,0.41,2607,521,0,2015,1
11118,59,119578,0.03,0.0,4251035873,5172,Yes,High School or below,Female,Yes,Married,101,\N,3,5,87,Non-technology Related Job,0,SD,294,50,No,No,0.41,4168,694,0,2015,2
11119,75,117607,0.05,0.01,4251054148,5173,Yes,High School or below,Female,Yes,Single,109,\N,2,3,27,Non-technology Related Job,360,DE,298,160,No,No,0.62,1132,283,0,2015,1
11120,75,117607,0.05,0.01,4251054148,5173,Yes,High School or below,Female,Yes,Single,109,\N,2,3,27,Non-technology Related Job,360,DE,298,160,No,No,0.62,3236,809,0,2015,2
11121,37,228508,0.04,0.02,4251076935,5174,Yes,High School or below,Male,No,Married,47,\N,3,0,46,Non-technology Related Job,32,GA,495,175,No,No,0.08,3997,666,1,2015,1
11122,37,228508,0.04,0.02,4251076935,5174,Yes,High School or below,Male,No,Married,47,\N,3,0,46,Non-technology Related Job,32,GA,495,175,No,No,0.08,3113,1037,1,2015,2
11123,53,226537,0.06,0.03,4251083000,5175,Yes,Bachelor or equivalent,Male,No,Single,54,\N,1,6,86,Non-technology Related Job,392,NE,498,35,No,No,0.29,6287,898,0,2015,1
11124,53,226537,0.06,0.03,4251083000,5175,Yes,Bachelor or equivalent,Male,No,Single,54,\N,1,6,86,Non-technology Related Job,392,NE,498,35,No,No,0.29,3786,757,0,2015,2
11125,15,87437,0.04,0.0,4251088478,5176,Yes,Bachelor or equivalent,Female,Yes,Single,112,\N,3,3,5,Non-technology Related Job,65,NH,195,50,No,No,0.75,3737,622,0,2015,1
11126,15,87437,0.04,0.0,4251088478,5176,Yes,Bachelor or equivalent,Female,Yes,Single,112,\N,3,3,5,Non-technology Related Job,65,NH,195,50,No,No,0.75,2830,707,0,2015,2
11127,31,85466,0.06,0.01,4251053547,5177,Yes,Bachelor or equivalent,Male,Yes,Married,0,\N,1,1,45,Non-technology Related Job,425,VT,198,160,No,No,0.96,6330,904,0,2015,1
11128,31,85466,0.06,0.01,4251053547,5177,Yes,Bachelor or equivalent,Male,Yes,Married,0,\N,1,1,45,Non-technology Related Job,425,VT,198,160,No,No,0.96,4171,695,0,2015,2
11129,31,85466,0.06,0.01,4251053547,5177,Yes,Bachelor or equivalent,Male,Yes,Married,0,\N,1,1,45,Non-technology Related Job,425,VT,198,160,No,No,0.96,1202,1202,0,2015,3
11130,61,196366,0.04,0.02,4251046504,5178,Yes,Master or equivalent,Female,Yes,Married,58,\N,2,6,64,Non-technology Related Job,97,WA,395,175,No,Yes,0.41,3963,990,0,2015,1
11131,61,196366,0.04,0.02,4251046504,5178,Yes,Master or equivalent,Female,Yes,Married,58,\N,2,6,64,Non-technology Related Job,97,WA,395,175,No,Yes,0.41,5732,716,0,2015,2
11132,77,194395,0.06,0.03,4251035999,5179,Yes,PhD or equivalent,Female,Yes,Married,65,\N,1,4,4,Non-technology Related Job,457,IN,399,35,No,No,0.62,4429,738,0,2015,1
11133,77,194395,0.06,0.03,4251035999,5179,Yes,PhD or equivalent,Female,Yes,Married,65,\N,1,4,4,Non-technology Related Job,457,IN,399,35,No,No,0.62,3631,907,0,2015,2
11134,40,55296,0.04,0.0,4251069132,5180,Yes,High School or below,Male,No,Married,3,\N,2,2,23,Non-technology Related Job,130,KS,96,50,No,No,0.08,1812,906,0,2015,1
11135,40,55296,0.04,0.0,4251069132,5180,Yes,High School or below,Male,No,Married,3,\N,2,2,23,Non-technology Related Job,130,KS,96,50,No,No,0.08,6111,873,0,2015,2
11136,56,53325,0.06,0.01,4251096654,5181,Yes,High School or below,Male,Yes,Single,10,\N,0,7,63,Non-technology Related Job,490,NC,99,160,No,No,0.29,6441,920,0,2015,1
11137,56,53325,0.06,0.01,4251096654,5181,Yes,High School or below,Male,Yes,Single,10,\N,0,7,63,Non-technology Related Job,490,NC,99,160,No,No,0.29,2783,927,0,2015,2
11138,18,164225,0.05,0.02,4251015709,5182,Yes,High School or below,Female,Yes,Single,68,\N,2,5,81,Non-technology Related Job,162,OH,296,175,No,No,0.75,2749,916,0,2015,1
11139,18,164225,0.05,0.02,4251015709,5182,Yes,High School or below,Female,Yes,Single,68,\N,2,5,81,Non-technology Related Job,162,OH,296,175,No,No,0.75,2584,861,0,2015,2
11140,18,164225,0.05,0.02,4251015709,5182,Yes,High School or below,Female,Yes,Single,68,\N,2,5,81,Non-technology Related Job,162,OH,296,175,No,No,0.75,317,317,0,2015,3
11141,34,162254,0.07,0.03,4251057871,5183,Yes,High School or below,Male,Yes,Married,76,\N,0,2,22,Non-technology Related Job,22,AL,299,35,Yes,No,0.96,2252,563,0,2015,1
11142,34,162254,0.07,0.03,4251057871,5183,Yes,High School or below,Male,Yes,Married,76,\N,0,2,22,Non-technology Related Job,22,AL,299,35,Yes,No,0.96,5727,715,0,2015,2
11143,34,162254,0.07,0.03,4251057871,5183,Yes,High School or below,Male,Yes,Married,76,\N,0,2,22,Non-technology Related Job,22,AL,299,35,Yes,No,0.96,14,14,0,2015,3
11144,64,23154,0.05,0.0,4251080335,5184,Yes,Bachelor or equivalent,Female,Yes,Single,14,\N,1,0,40,Others,195,AZ,496,50,No,No,0.42,6138,558,0,2015,1
11145,64,23154,0.05,0.0,4251080335,5184,Yes,Bachelor or equivalent,Female,Yes,Single,14,\N,1,0,40,Others,195,AZ,496,50,No,No,0.42,3051,610,0,2015,2
11146,12,21183,0.07,0.01,4251008310,5185,Yes,Bachelor or equivalent,Female,Yes,Married,21,\N,0,5,81,Non-technology Related Job,55,MD,0,160,No,Yes,0.63,3944,657,1,2015,1
11147,12,21183,0.07,0.01,4251008310,5185,Yes,Bachelor or equivalent,Female,Yes,Married,21,\N,0,5,81,Non-technology Related Job,55,MD,0,160,No,Yes,0.63,4569,761,1,2015,2
11148,43,132084,0.05,0.02,4251043818,5186,Yes,Bachelor or equivalent,Male,Yes,Married,79,\N,1,3,99,Others,227,MI,197,175,No,No,0.08,6552,655,0,2015,1
11149,43,132084,0.05,0.02,4251043818,5186,Yes,Bachelor or equivalent,Male,Yes,Married,79,\N,1,3,99,Others,227,MI,197,175,No,No,0.08,1268,317,0,2015,2
11150,58,130113,0.07,0.03,4251084111,5187,Yes,Master or equivalent,Female,Yes,Single,87,\N,0,0,40,Non-technology Related Job,88,RI,200,35,No,No,0.29,6083,869,0,2015,1
11151,58,130113,0.07,0.03,4251084111,5187,Yes,Master or equivalent,Female,Yes,Single,87,\N,0,0,40,Non-technology Related Job,88,RI,200,35,No,No,0.29,1461,730,0,2015,2
11152,21,241013,0.05,0.0,4251090223,5188,Yes,PhD or equivalent,Female,Yes,Single,25,\N,1,6,58,Others,260,SD,397,50,No,No,0.75,4210,701,1,2015,1
11153,21,241013,0.05,0.0,4251090223,5188,Yes,PhD or equivalent,Female,Yes,Single,25,\N,1,6,58,Others,260,SD,397,50,No,No,0.75,2074,691,1,2015,2
11154,37,239042,0.07,0.01,4251042599,5189,Yes,High School or below,Male,No,Single,32,\N,3,3,99,Non-technology Related Job,120,CT,400,160,No,No,0.96,1967,655,0,2015,1
11155,37,239042,0.07,0.01,4251042599,5189,Yes,High School or below,Male,No,Single,32,\N,3,3,99,Non-technology Related Job,120,CT,400,160,No,No,0.96,5902,655,0,2015,2
11156,67,99943,0.06,0.02,4251021440,5190,Yes,High School or below,Female,Yes,Single,90,\N,1,1,17,Others,293,FL,97,175,No,No,0.42,2430,607,0,2015,1
11157,67,99943,0.06,0.02,4251021440,5190,Yes,High School or below,Female,Yes,Single,90,\N,1,1,17,Others,293,FL,97,175,No,No,0.42,6230,692,0,2015,2
11158,15,97972,0.0,0.03,4251092024,5191,Yes,High School or below,Female,Yes,Married,97,\N,3,6,58,Non-technology Related Job,153,MT,101,35,No,No,0.63,4375,875,0,2015,1
11159,15,97972,0.0,0.03,4251092024,5191,Yes,High School or below,Female,Yes,Married,97,\N,3,6,58,Non-technology Related Job,153,MT,101,35,No,No,0.63,3370,842,0,2015,2
11160,45,208872,0.06,0.0,4251084231,5192,Yes,High School or below,Male,Yes,Married,35,\N,0,4,76,Others,325,NV,297,50,No,No,0.08,2865,573,0,2015,1
11161,45,208872,0.06,0.0,4251084231,5192,Yes,High School or below,Male,Yes,Married,35,\N,0,4,76,Others,325,NV,297,50,No,No,0.08,2452,613,0,2015,2
11162,61,206901,0.0,0.01,4251058987,5193,Yes,Bachelor or equivalent,Female,Yes,Single,43,\N,3,1,17,Non-technology Related Job,185,VT,301,160,No,No,0.29,1413,706,0,2015,1
11163,61,206901,0.0,0.01,4251058987,5193,Yes,Bachelor or equivalent,Female,Yes,Single,43,\N,3,1,17,Non-technology Related Job,185,VT,301,160,No,No,0.29,3667,916,0,2015,2
11164,24,67801,0.06,0.02,4251061287,5194,Yes,Bachelor or equivalent,Male,No,Single,101,\N,0,7,35,Others,358,WA,498,175,No,No,0.75,2850,475,0,2015,1
11165,24,67801,0.06,0.02,4251061287,5194,Yes,Bachelor or equivalent,Male,No,Single,101,\N,0,7,35,Others,358,WA,498,175,No,No,0.75,1626,542,0,2015,2
11166,39,65830,0.0,0.03,4251081660,5195,Yes,Master or equivalent,Male,Yes,Single,108,\N,3,4,76,Non-technology Related Job,218,IL,1,35,No,No,0.96,4117,823,1,2015,1
11167,39,65830,0.0,0.03,4251081660,5195,Yes,Master or equivalent,Male,Yes,Single,108,\N,3,4,76,Non-technology Related Job,218,IL,1,35,No,No,0.96,3156,526,1,2015,2
